Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name,source_workbook,hash_score,confidence_band,score_margin,evidence_tier,lexical_score,jw_primary,token_set_primary,skeleton_similarity,lexical_rule_hit,brand_token_hit,candidate_generation_reason,dominant_signal_family,stage1_passthrough,survival_path,drop_path,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,best_score,domain_component,hash_component,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,typo_similarity,typo_min_score_used,typo_decision_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_anchor,hash_anchor,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,signal_hit_typo,signal_hit_domain,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,signal_hit_keywords,screenshot_path,html_title_text,visible_text_excerpt
State Bank of India (SBI),sbi.co.in,http://sobrio.net,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.85,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""http://sobrio.net/"", waiting until ""commit""",,,,,0.0,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sobrio.net,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,https://indian.wine,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.848,0.0,0.0,0.3871,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,IndusInd Bank,False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://indian.wine/"", waiting until ""commit""",,,,,0.0,25.44,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,indian.wine,,0,True,lexical_hit,0.3871,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Income Tax Department,incometaxindia.gov.in,https://industrialengage.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.6488,0.0,0.0,0.4,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,IndusInd Bank,False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://industrialengage.com/ | Call log: - navigating to ""https://industrialengage.com/"", waiting until ""domcontentloaded""",,,,,0.0,19.4643,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,industrialengage.com,,0,True,lexical_hit,0.4,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Vodafone Idea (VI),myvi.in,https://myvitaldirect.info,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8615,0.0,0.0,0.4706,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Vodafone Idea (VI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://myvitaldirect.info/"", waiting until ""commit""",,,,,0.0,25.8462,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myvitaldirect.info,,0,True,lexical_hit,0.4706,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Indian Oil Corporation Limited (IOCL),iocl.com,https://iccl.cloud,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.85,0.0,0.0,0.75,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,iccl.cloud,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
National Informatics Centre (NIC),accounts.mgovcloud.in,https://moodcloud.store,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8667,0.0,0.0,0.7778,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,National Informatics Centre (NIC),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://moodcloud.store/ | Call log: - navigating to ""https://moodcloud.store/"", waiting until ""commit""",,,,,0.0,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,moodcloud.store,,0,True,lexical_hit,0.7778,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Indian Space Research Organisation (ISRO),vssc.gov.in,https://vvss.online,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.85,0.0,0.0,0.75,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Indian Space Research Organisation (ISRO),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://vvss.online/ | Call log: - navigating to ""https://vvss.online/"", waiting until ""commit""",,,,,0.0,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,vvss.online,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Axis Bank,axismf.com,https://axs8.art,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8,0.0,0.0,0.6,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Axis Bank,False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://axs8.art/ | Call log: - navigating to ""https://axs8.art/"", waiting until ""domcontentloaded""",,,,,0.0,24.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axs8.art,,0,True,lexical_hit,0.6,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Indian Oil Corporation Limited (IOCL),iocl.com,https://ironclad.mobi,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.85,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://ironclad.mobi/ | Call log: - navigating to ""https://ironclad.mobi/"", waiting until ""commit""",,,,,0.0,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ironclad.mobi,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Kfintech,kfintech.com,https://knubitech.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.853,0.0,0.0,0.7359,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Kfintech,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.5893,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,knubitech.com,,0,True,lexical_hit,0.7359,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Axis Bank,axismf.com,https://axisphuket.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.6889,0.0,0.0,0.53,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Axis Bank,False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,20.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axisphuket.com,,0,True,lexical_hit,0.53,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homeory.in,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.854,0.0,0.0,0.625,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homeory.in/ | Call log: - navigating to ""https://homeory.in/"", waiting until ""domcontentloaded""",,,,,0.0,25.619,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeory.in,,0,True,lexical_hit,0.625,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
National Informatics Centre (NIC),accounts.mgovcloud.in,https://moodcloud.info,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8667,0.0,0.0,0.7778,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,National Informatics Centre (NIC),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://moodcloud.info/ | Call log: - navigating to ""https://moodcloud.info/"", waiting until ""commit""",,,,,0.0,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,moodcloud.info,,0,True,lexical_hit,0.7778,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Airtel,airtel.in,https://aicrates.io,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8556,0.0,0.0,0.7143,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Airtel,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aicrates.io,,0,True,lexical_hit,0.7143,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://online9.online,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9048,0.0,0.0,0.75,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://online9.online/"", waiting until ""commit""",,,,,0.0,27.1429,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online9.online,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Axis Bank,axismf.com,https://apexisco.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.75,0.0,0.0,0.6014,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Axis Bank,False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://apexisco.com/"", waiting until ""commit""",,,,,0.0,22.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,apexisco.com,,0,True,lexical_hit,0.6014,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homelleglobal.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8632,0.0,0.0,0.6364,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homelleglobal.com/"", waiting until ""commit""",,,,,0.0,25.8974,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homelleglobal.com,,0,True,lexical_hit,0.6364,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homeflow365.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8828,0.0,0.0,0.7,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://homeflow365.com/ | Call log: - navigating to ""https://homeflow365.com/"", waiting until ""commit""",,,,,0.0,26.4848,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeflow365.com,,0,True,lexical_hit,0.7,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Kfintech,kfintech.com,http://rf-fintech.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8583,0.0,0.0,0.8078,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Kfintech,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.75,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rf-fintech.com,,0,True,lexical_hit,0.8078,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
parivahan sewa,parivahan.gov.in,https://priavahatn.icu,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9367,0.0,0.0,0.8421,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,parivahan sewa,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://priavahatn.icu/ | Call log: - navigating to ""https://priavahatn.icu/"", waiting until ""domcontentloaded""",,,,,0.0,28.1,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,priavahatn.icu,,0,True,lexical_hit,0.8421,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,http://homeostatic.health,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8543,0.0,0.0,0.6,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.6277,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeostatic.health,,0,True,lexical_hit,0.6,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://online3.online,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9048,0.0,0.0,0.75,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,27.1429,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online3.online,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Reserve Bank of India (RBI),rbi.org.in,https://orbik.sbs,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8667,0.0,0.0,0.75,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Reserve Bank of India (RBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://orbik.sbs/ | Call log: - navigating to ""https://orbik.sbs/"", waiting until ""domcontentloaded""",,,,,0.0,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,orbik.sbs,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homeloanmvps.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.95,0.0,0.0,0.8571,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homeloanmvps.com/ | Call log: - navigating to ""https://homeloanmvps.com/"", waiting until ""domcontentloaded""",,,,,0.0,28.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeloanmvps.com,,0,True,lexical_hit,0.8571,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,https://indienet.org,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.864,0.0,0.0,0.4848,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Indian Space Research Organisation (ISRO),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://indienet.org/ | Call log: - navigating to ""https://indienet.org/"", waiting until ""domcontentloaded""",,,,,0.0,25.92,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,indienet.org,,0,True,lexical_hit,0.4848,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://online-security-proxy.xyz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.854,0.0,0.0,0.5333,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://online-security-proxy.xyz/ | Call log: - navigating to ""https://online-security-proxy.xyz/"", waiting until ""domcontentloaded""",,,,,0.0,25.619,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-security-proxy.xyz,,0,True,lexical_hit,0.5333,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homefinds.xyz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8667,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homefinds.xyz/"", waiting until ""commit""",,,,,0.0,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homefinds.xyz,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
BSE Ltd.,bsestarmf.in,https://spectralpayments.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.625,0.0,0.0,0.4,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Airtel,False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,18.75,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,spectralpayments.com,,0,True,lexical_hit,0.4,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Canara Bank,canararobeco.com,https://canadazone.site,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8567,0.0,0.0,0.6364,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Canara Bank,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.7,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,canadazone.site,,0,True,lexical_hit,0.6364,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
