input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
5079,prolink.dev,https://prolink.dev,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://prolink.dev,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.672,False,8,4,6,0,18,False,body_brand_match|favicon_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,prolink.dev,prolink.dev,11390,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
5080,crwdedreach.com,https://crwdedreach.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,0.6263,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4648,False,0,False,False,0.0,0.0,0.0
5081,lvdoll.com,https://lvdoll.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.6111,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.43,False,0,False,False,0.0,0.0,0.0
5082,wishaweb.com,https://wishaweb.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://wishaweb.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6389,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,wishaweb.com,forsale.spaceship-cdn.com,25532,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
5083,ultimategames.store,https://ultimategames.store,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000),,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,0.0,,0.6985,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5217,False,0,False,False,0.0,0.0,0.0
5084,adamsplumbingandheating-ny.com,https://adamsplumbingandheating-ny.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.adamsplumbingandheating.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.7051,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,www.adamsplumbingandheating.com,irp.cdn-website.com,32768,False,stage1_low_suspicion,0.0,0.2069,False,0,False,False,0.0,0.0,0.0
5085,19361422133.info,https://19361422133.info,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.5051,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2353,False,0,False,False,0.0,0.0,0.0
5086,sunxtend.com,https://sunxtend.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://sunxtend.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,0.6706,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,sunxtend.com,,114,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
5087,employerbenefitsservices.com,https://employerbenefitsservices.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://employerbenefitsservices.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.7083,False,8,0,0,0,8,False,meta_brand_match,False,False,False,1,0,employerbenefitsservices.com,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,0.2222,False,0,False,False,0.0,0.0,0.0
5088,j60oyj.makeup,https://j60oyj.makeup,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,0.6667,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
5089,madrid-drc-dcrabk.info,https://madrid-drc-dcrabk.info,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),kavach.mail.gov.in,0.0,,0.6422,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2857,True,0,False,False,0.0,0.0,0.0
5090,893ce471beef.info,https://893ce471beef.info,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6111,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2667,False,0,False,False,0.0,0.0,0.0
5091,casinra264.com,https://casinra264.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),nic.gov.in,0.0,,0.6556,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.1538,False,0,False,False,0.0,0.0,0.0
5092,greenstocksolutions.com,https://greenstocksolutions.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://greenstocksolutions.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6318,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,greenstocksolutions.com,,114,False,stage1_low_suspicion,0.0,0.375,False,0,False,False,0.0,0.0,0.0
5093,xn--80aackl9bgi.com,https://xn--80aackl9bgi.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarahsbclife.com,0.0,,0.6079,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4438,False,0,False,False,0.0,0.0,0.0
5094,portypig.org,https://portypig.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://portypig.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.594,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,portypig.org,,114,False,stage1_low_suspicion,0.0,0.2727,False,0,False,False,0.0,0.0,0.0
5095,divineunionco.com,https://divineunionco.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.divineunionco.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6408,False,0,0,0,0,0,False,,False,False,False,0,1,www.divineunionco.com,,3217,False,stage1_low_suspicion,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
5096,avmbuildersthanjavur.com,https://avmbuildersthanjavur.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://avmbuildersthanjavur.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6556,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,avmbuildersthanjavur.com,,114,False,stage1_low_suspicion,0.0,0.3077,False,0,False,False,0.0,0.0,0.0
5097,consulta2025-agora.online,https://consulta2025-agora.online,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.6134,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2941,False,0,False,False,0.0,0.0,0.0
5098,trinityhub.world,https://trinityhub.world,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://trinityhub.world,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6222,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,trinityhub.world,,114,False,stage1_low_suspicion,0.0,0.3077,False,0,False,False,0.0,0.0,0.0
5099,getzhooshbenefits.com,https://getzhooshbenefits.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://getzhooshbenefits.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.5621,False,0,0,3,12,15,False,suspicious_certificate|meta_refresh|js_redirect,False,False,False,0,0,getzhooshbenefits.com,,1088,False,stage1_low_suspicion,0.0,0.3226,False,0,False,False,0.0,0.0,0.0
5100,juliangeathers.com,https://juliangeathers.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://juliangeathers.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6798,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,juliangeathers.com,www.wix.com,3055,False,stage1_low_suspicion,0.0,0.5333,False,0,False,False,0.0,0.0,0.0
5101,iayc6o.vip,https://iayc6o.vip,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),nic.gov.in,0.0,,0.6667,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
5102,simversity.org,https://simversity.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://simversity.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6985,False,0,0,0,0,0,False,,False,False,False,0,0,simversity.org,simversity.org,1655,False,stage1_low_suspicion,0.0,0.5217,False,0,False,False,0.0,0.0,0.0
5103,firstclassmovingandremoval.com,https://firstclassmovingandremoval.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://reliablemoversllc.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.6616,False,0,4,0,8,12,False,auth_wording|iframe_present|final_domain_changed,False,False,False,0,1,reliablemoversllc.com,reliablemoversllc.com,32768,False,stage1_low_suspicion,0.0,0.381,False,0,False,False,0.0,0.0,0.0
5104,couplepin.com,https://couplepin.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.73,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5563,False,0,False,False,0.0,0.0,0.0
5105,ulearn2earn.com,https://ulearn2earn.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarabank.bank.in,0.0,,0.5848,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4762,False,0,False,False,0.0,0.0,0.0
5106,daytriplabs.com,https://daytriplabs.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://daytriplabs.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.7092,False,0,0,0,0,0,False,,False,False,False,0,0,daytriplabs.com,daytriplabs.com,1385,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
5107,kncainniao.icu,https://kncainniao.icu,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,0.6655,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5833,False,0,False,False,0.0,0.0,0.0
5108,volgostics.com,https://volgostics.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://volgostics.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6444,False,0,0,0,0,0,False,,False,False,False,0,0,volgostics.com,,1391,False,stage1_low_suspicion,0.0,0.3158,False,0,False,False,0.0,0.0,0.0
5109,business-surveillance-379991208.click,https://business-surveillance-379991208.click,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://business-surveillance-379991208.click,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.7387,False,0,0,3,12,15,False,suspicious_certificate|meta_refresh|js_redirect,False,False,False,0,0,business-surveillance-379991208.click,,1152,False,stage1_low_suspicion,0.0,0.2286,False,0,False,False,0.0,0.0,0.0
5110,thecarbible.com,https://thecarbible.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.ladbible.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6412,False,4,0,3,4,11,False,body_brand_match|multi_redirect_chain|final_domain_changed,False,False,False,1,2,www.ladbible.com,www.ladbible.com,32768,False,stage1_low_suspicion,0.0,0.51,False,0,False,False,0.0,0.0,0.0
5111,crzfit.com,https://crzfit.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://crzfit.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6667,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,crzfit.com,,114,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
5112,khabarjashpur.com,https://khabarjashpur.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://khabarjashpur.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),nha.gov.in,0.0,,0.6068,False,0,0,0,4,4,False,iframe_present,False,False,False,0,0,khabarjashpur.com,khabarjashpur.com,32768,False,stage1_low_suspicion,0.0,0.25,False,0,False,False,0.0,0.0,0.0
5113,qq44h.top,https://qq44h.top,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,0.4417,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.1538,False,0,False,False,0.0,0.0,0.0
5114,justaskprecious.realtor,https://justaskprecious.realtor,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.653,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
5115,vwbklq4547.top,https://vwbklq4547.top,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.5667,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
5116,parsegenius.online,https://parsegenius.online,123456.xlsx,skipped,skipped,fetched,not_attempted,,,http://parsegenius.online/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.645,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,1,parsegenius.online,reserved.transip.nl,32768,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
5117,vq113.cn,https://vq113.cn,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://vq113.cn,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.5619,False,4,0,0,6,10,False,favicon_brand_match|image_heavy_low_text,False,False,False,1,0,vq113.cn,vq113.cn,32768,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
5118,zkfb5xd3oaa25yu-uesu5.com,https://zkfb5xd3oaa25yu-uesu5.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,0.0,,0.573,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2581,False,0,False,False,0.0,0.0,0.0
5119,journey8.com,https://journey8.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://journey8.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.6481,False,0,0,0,0,0,False,,False,False,False,0,0,journey8.com,,32768,False,stage1_low_suspicion,0.0,0.4706,False,0,False,False,0.0,0.0,0.0
5120,buildsmartaustin.com,https://buildsmartaustin.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://buildsmartaustin.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,0.6833,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,buildsmartaustin.com,,114,False,stage1_low_suspicion,0.0,0.4762,False,0,False,False,0.0,0.0,0.0
